session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234d589850c421e167d3679,60fdd8e1c09b279c5e967dfe,APPROVED,2022-03-18 18:55:19.359000,2022-03-18 19:00:26.752000,307.393,39,1273,3,100,2022-03-19 17:46:07.813000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d58af2adce9596495bf5,5eebe4e6e61002183aec9b70,APPROVED,2022-03-18 18:55:08.776000,2022-03-18 18:58:56.165000,227.389,24,869,0,100,2022-03-19 17:46:07.976000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6234d5943e6136ed9e7779d2,60721a45b75cb8f4b00abd05,APPROVED,2022-03-18 18:55:19.960000,2022-03-18 18:59:29.365000,249.405,33,1128,4,100,2022-03-19 17:46:08.073000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d596b729d1bba204c3b9,60e5bebceb89fc96b4414bcb,APPROVED,2022-03-18 18:55:21.566000,2022-03-18 19:06:48.038000,686.472,41,712,0,100,2022-03-19 17:46:08.186000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5a4067ec2cc0b457e7f,60b6daafaab52fac28d9f394,RETURNED,2022-03-18 18:55:34.715000,,4600360.027205,23,1039,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d5ac257b1caa952a735a,56f29effed0cf60006911528,APPROVED,2022-03-18 18:55:42.767000,2022-03-18 18:58:57.329000,194.562,45,1777,6,100,2022-03-19 17:46:08.286000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d5acdaf143faca87789a,57093e7d0fb8a5000fe45a3a,APPROVED,2022-03-18 18:55:44.319000,2022-03-18 19:05:11.002000,566.683,57,420,1,100,2022-03-19 17:46:08.389000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5b4f7803e9b90bb192c,60ebd10c620f3e024c3a39a5,APPROVED,2022-03-18 18:55:52.228000,2022-03-18 19:03:09.052000,436.824,23,459,0,100,2022-03-19 17:46:08.487000,561DDF44,United States,United States,Part-Time,English,United States,Male,Yes
6234d5c68f924b42ef721304,6109e4c357681a328ed36397,RETURNED,2022-03-18 18:56:26.734000,,4600308.052047,28,225,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d5c7e01e26fc91a55399,61105c7901ac4fea4f63344a,APPROVED,2022-03-18 18:56:12.176000,2022-03-18 19:03:14.092000,421.916,23,88,0,100,2022-03-19 17:46:08.579000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5cbc9cf009bcadcda00,5c49e951bd42830001dbae9d,APPROVED,2022-03-18 18:56:13.881000,2022-03-18 19:14:14.428000,1080.547,23,45,0,100,2022-03-19 17:46:08.702000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5cf25246b7e95689134,5865adeba3462300010673dc,APPROVED,2022-03-18 18:56:20.303000,2022-03-18 19:01:10.212000,289.909,32,891,2,100,2022-03-19 17:46:08.864000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5d50ab944209224141a,602f3f4b63f201c29e4a09e6,APPROVED,2022-03-18 18:56:25.543000,2022-03-18 19:01:22.677000,297.134,29,507,6,98,2022-03-19 17:46:08.959000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5e2b97b4fd90c45c72d,5ddb98b540460eacf5c4a254,APPROVED,2022-03-18 18:56:36.412000,2022-03-18 18:59:41.602000,185.19,30,265,2,100,2022-03-19 17:46:09.050000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234d5e8ae4e4210b59ffad1,60862bfb90af7051a6a53e7b,APPROVED,2022-03-18 18:56:45.270000,2022-03-18 19:02:32.887000,347.617,22,197,1,100,2022-03-19 17:46:09.138000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d6062df4ebcab3ab2848,60ef75e98194ebdf7e440783,APPROVED,2022-03-18 18:57:12.433000,2022-03-18 19:03:26.680000,374.247,27,741,1,100,2022-03-19 17:46:09.244000,561DDF44,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED
6234d60bedd84dbcddb05f43,5ae5b7e26735bd0001d7dfe3,APPROVED,2022-03-18 18:57:23.952000,2022-03-18 19:06:43.699000,559.747,39,1619,6,100,2022-03-19 17:46:09.333000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d60f68803d0fed43ab5b,5beb6415feaa4a000164e011,RETURNED,2022-03-18 18:57:23.027000,,4600251.847546,39,719,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d61dea25ae75016951be,5feb8ceb559f43c870488b51,RETURNED,2022-03-18 18:57:37.102000,,4600237.782885,30,585,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d623d6ad12b3b2ddb160,5d321a7348bf98001646aeb2,APPROVED,2022-03-18 18:57:46.314000,2022-03-18 19:18:16.242000,1229.928,61,1168,2,100,2022-03-19 17:46:09.446000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234d62899a614d2be6bdb5b,5916bba1c40353000150c46c,APPROVED,2022-03-18 18:57:51.740000,2022-03-18 19:09:11.300000,679.56,51,1163,4,100,2022-03-19 17:46:09.537000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d62a54e6480d42562dee,60e118891e811394df52ff39,APPROVED,2022-03-18 18:57:50.584000,2022-03-18 19:04:14.949000,384.365,22,712,3,99,2022-03-19 17:46:09.628000,561DDF44,United States,United States,DATA EXPIRED,Chinese,United States,Female,DATA EXPIRED
6234d62bff2f00c39326afab,601b86cdd8db935594656c1a,RETURNED,2022-03-18 18:58:19.938000,,4600194.98569,30,1323,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d62ed2b3099b00adca7b,60ff0c8618fe5e6198b886be,APPROVED,2022-03-18 18:57:54.224000,2022-03-18 19:04:23.477000,389.253,19,696,2,100,2022-03-19 17:46:09.733000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,Yes
6234d63df6576259bcd328a4,5f23a85df0b93d1917f564a2,APPROVED,2022-03-18 18:58:08.092000,2022-03-18 19:08:54.370000,646.278,20,231,2,100,2022-03-19 17:46:09.821000,561DDF44,United States,United States,Unemployed (and job seeking),Spanish,United States,Female,Yes
6234d677d2b3099b00adca7e,6045c416b5547f70e3917c12,APPROVED,2022-03-18 18:59:03.176000,2022-03-18 19:12:56.608000,833.432,44,861,0,100,2022-03-19 17:46:09.913000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234d693b5e361861e2f135c,5e10d288a2c6967a2c655aad,APPROVED,2022-03-18 18:59:39.200000,2022-03-18 19:04:38.499000,299.299,31,2277,1,100,2022-03-19 17:46:10.003000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d699f00cb7cea5e4f46a,6143e022ec8dfbce17b7e211,APPROVED,2022-03-18 18:59:42.328000,2022-03-18 19:05:30.758000,348.43,67,1215,2,100,2022-03-19 17:46:10.109000,561DDF44,United States,United States,Part-Time,English,United States,Male,No
6234d6aa00846ffe8e0f8cfa,622a426e8900cf2b495353e8,APPROVED,2022-03-18 19:00:00.104000,2022-03-18 19:05:55.723000,355.619,52,377,0,100,2022-03-19 17:46:10.200000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d6b1001577917c816285,5a4a94fef7b7bc00014e1462,APPROVED,2022-03-18 19:00:03.732000,2022-03-18 19:06:03.604000,359.872,33,2393,5,100,2022-03-19 17:46:10.284000,561DDF44,United States,United States,DATA EXPIRED,Spanish,United States,Male,DATA EXPIRED
6234d6b37115c3a2b6180b6c,60b7f8e35090572dc7e7548c,APPROVED,2022-03-18 19:00:05.418000,2022-03-18 19:04:23.925000,258.507,25,628,0,100,2022-03-19 17:46:10.361000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d6bf407b5a46bc31ee38,5ac6ca185cd105000162499d,APPROVED,2022-03-18 19:00:18.293000,2022-03-18 19:05:17.479000,299.186,32,1159,2,100,2022-03-19 17:46:10.447000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
623607611756cf01d22533ed,5e0c0a7b6aab7c3fbeb4a644,APPROVED,2022-03-19 16:40:04.327000,2022-03-19 16:47:31.840000,447.513,26,545,3,100,2022-03-19 17:46:10.579000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62360765495c62ae5d688248,5f49f3262a3d07563d14a7f1,APPROVED,2022-03-19 16:41:55.033000,2022-03-19 16:49:48.784000,473.751,28,1191,1,100,2022-03-19 17:46:10.662000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,No
6236076efe3dd30645669b45,6228f35da2410161a1221ac0,APPROVED,2022-03-19 16:40:18.567000,2022-03-19 16:45:05.089000,286.522,63,294,0,100,2022-03-19 17:46:10.765000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6236076f69bd220fdb82689a,5eeaa065c7acf61c4322f6d9,APPROVED,2022-03-19 16:40:17.475000,2022-03-19 16:44:49.989000,272.514,21,961,3,100,2022-03-19 17:46:10.870000,561DDF44,United States,United States,Unemployed (and job seeking),Spanish,United States,Male,Yes
62360772833973bbcd77fa96,5e121701dc79bd8a1a22ca99,APPROVED,2022-03-19 16:40:22.298000,2022-03-19 16:46:31.540000,369.242,51,2192,9,99,2022-03-19 17:46:10.958000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
623607753a2b0a7a132fc6d8,60fadf64707bc7dcf61f9e54,APPROVED,2022-03-19 16:40:46.105000,2022-03-19 16:45:07.694000,261.589,39,1546,9,98,2022-03-19 17:46:11.073000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6236077553bbd2a2ebd9ca31,5ee3a34e16ad19048aef74f6,RETURNED,2022-03-19 16:40:24.599000,,4522070.488144,39,2137,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62360779b3bc6f926fb62bc1,60ff4f840fb5130859720ab8,APPROVED,2022-03-19 16:40:28.149000,2022-03-19 16:44:10.378000,222.229,40,718,4,100,2022-03-19 17:46:11.164000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
6236077d151e2f590d562feb,613e59f68312d2083c8b193d,APPROVED,2022-03-19 16:40:32.866000,2022-03-19 16:47:38.936000,426.07,42,741,6,98,2022-03-19 17:46:11.256000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6236077d17ee74daac686afe,56a37d86dbe850000bfcef9d,APPROVED,2022-03-19 16:40:34.987000,2022-03-19 16:45:11.104000,276.117,57,2341,4,100,2022-03-19 17:46:11.367000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62360780c5620844e8bbe76d,5e58376293597e044d5af47a,APPROVED,2022-03-19 16:40:35.458000,2022-03-19 16:44:50.154000,254.696,38,2083,5,100,2022-03-19 17:46:11.451000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
62360780d676aafcbd5fc0d1,5e6162fd64d2080671040317,APPROVED,2022-03-19 16:40:32.191000,2022-03-19 16:54:49.159000,856.968,57,778,6,98,2022-03-19 17:46:11.598000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
623607824230d8e891069511,5b9dd41f962418000112e761,TIMED-OUT,2022-03-19 16:40:38.473000,,4522056.67798,49,939,2,100,,,United States,United States,Full-Time,English,United States,Female,No
623607847c9babb5a1f1e8cc,5c506a7b8ac59200014d05da,APPROVED,2022-03-19 16:40:36.242000,2022-03-19 16:51:44.159000,667.917,55,1643,16,96,2022-03-19 17:46:11.733000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
6236078eb69f40caad43a90e,5d67476c0ca617001699fe7a,APPROVED,2022-03-19 16:42:28.117000,2022-03-19 16:50:19.180000,471.063,31,2084,0,100,2022-03-19 17:46:11.823000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6236078f08075b44651c6735,5d851419d126db0001cf0396,APPROVED,2022-03-19 16:40:50.602000,2022-03-19 16:46:37.498000,346.896,43,2812,3,100,2022-03-19 17:46:11.918000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6236078f6f7324f9b12270f1,6117214062a6bb7bee98def6,APPROVED,2022-03-19 16:40:53.432000,2022-03-19 16:49:20.162000,506.73,54,834,2,100,2022-03-19 17:46:12.003000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62360793d676aafcbd5fc0d3,5fe76396a4feb05bf1629a6c,RETURNED,2022-03-19 16:40:51.314000,,4522043.890548,27,1257,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62360798421b634667d7da1b,5dea7a7df87f5519e686ff7b,APPROVED,2022-03-19 16:40:59.698000,2022-03-19 16:46:36.294000,336.596,35,1489,3,100,2022-03-19 17:46:12.087000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
6236079fb2aeb1f8b9b90284,5dda993086c886a06ce9108d,APPROVED,2022-03-19 16:41:09.689000,2022-03-19 16:48:12.566000,422.877,75,2283,13,98,2022-03-19 17:46:12.179000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
623607a55550b4122bc3ae42,611189c22603acc9bfc10e2d,APPROVED,2022-03-19 16:41:13.525000,2022-03-19 16:55:51.193000,877.668,25,927,4,100,2022-03-19 17:46:12.267000,561DDF44,United States,United States,Part-Time,English,United States,Female,Yes
623607adb2b61f610ba10a65,5baa535fa3c9170001156197,APPROVED,2022-03-19 16:41:17.084000,2022-03-19 16:52:11.054000,653.97,32,2481,8,99,2022-03-19 17:46:12.371000,561DDF44,United States,United States,Full-Time,English,United States,Female,DATA EXPIRED
623607b031638d6920c0388b,61623a34b5736a486fb369cb,APPROVED,2022-03-19 16:41:24.032000,2022-03-19 16:47:24.688000,360.656,28,624,1,100,2022-03-19 17:46:12.456000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
623607b2946010dc189a0d2d,5588d00bfdf99b304dd47ceb,RETURNED,2022-03-19 16:41:25.100000,,4522010.166071,40,1003,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
623607b3da888e1ab694010d,5fd79aba1833640f79ffd07d,APPROVED,2022-03-19 16:41:29.933000,2022-03-19 16:49:09.118000,459.185,31,201,2,99,2022-03-19 17:46:12.631000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
623607b406b4928b5b38245b,6116d4aea499813f9c7dc432,APPROVED,2022-03-19 16:49:33.681000,2022-03-19 17:03:03.285000,809.604,27,641,4,98,2022-03-19 17:46:12.726000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
623607b9d89f2a908c397d85,5ee517175fd9cf23b3b7b7ec,RETURNED,2022-03-19 16:52:00.061000,,4521375.238428,26,2410,16,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
623607bc5ec78666f6b64307,5e6fd3293c76d25a3ca8b384,APPROVED,2022-03-19 16:41:41.016000,2022-03-19 16:54:26.870000,765.854,52,1859,13,99,2022-03-19 17:46:12.848000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
623607c2d675a7694ec8a4bc,614dee533a453a96facba70b,APPROVED,2022-03-19 16:41:41.065000,2022-03-19 16:47:21.608000,340.543,51,958,1,100,2022-03-19 17:46:12.946000,561DDF44,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED
623607c2fa4e65b8d4b1a61f,5c26b50d1fc74500017cc346,APPROVED,2022-03-19 16:41:41.603000,2022-03-19 16:45:11.246000,209.643,40,1457,0,100,2022-03-19 17:46:13.035000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
623607c528f888771a9a00ed,5720a9f6fd3a5200113c1891,APPROVED,2022-03-19 16:41:41.749000,2022-03-19 16:51:46.283000,604.534,50,2025,3,100,2022-03-19 17:46:13.158000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
623607cf319fe144d8d4a1bc,5e34bbfdd87fbf4a5001b133,RETURNED,2022-03-19 16:41:51.747000,,4521983.607474,,1736,15,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6236080aa3d3551dc9f39a3b,5d825b67d27dc700019110ac,APPROVED,2022-03-19 16:42:53.258000,2022-03-19 16:47:42.756000,289.498,36,725,2,100,2022-03-19 17:46:13.273000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
62360a3a40a120d8afa0726a,60fcd3e4c974afedd3edf113,TIMED-OUT,2022-03-19 16:52:13.523000,,4521361.863363,23,860,4,100,,,United States,United States,Full-Time,English,United States,Female,Yes
62360c04619d29867a0287ee,62162ab583fc823e78c025e2,APPROVED,2022-03-19 16:59:52.480000,2022-03-19 17:05:44.355000,351.875,59,411,1,100,2022-03-19 17:46:13.434000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,No
62360f9969f6c82f6b60f6cb,5cf551508926360018a5e9ff,APPROVED,2022-03-19 17:15:08.904000,2022-03-19 17:20:52.597000,343.693,23,2265,4,100,2022-03-19 17:46:13.516000,561DDF44,United States,United States,Full-Time,English,United States,Prefer not to say,No
6236132852c22f2e0521b21d,61560db6a537f0c454b23db0,APPROVED,2022-03-19 17:30:19.863000,2022-03-19 17:39:37.788000,557.925,46,1030,4,100,2022-03-19 17:46:13.607000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
